COUNTRYCODE,YEAR,TERTIARYCOMPLETIONRATE,EDUCATIONGDPSHARE,NOBELLAUREATES,PATENTFILINGS
ZWE,1981,,3.35154,,
ARG,1982,,1.59787,,
AUS,1982,,5.47198,,
AUT,1982,,5.36299,,
BEL,1982,,5.31673,,
BGD,1982,,1.01164,,
BRN,1982,,1.69715,,
CAN,1982,,6.49725,,
CHE,1982,,4.26317,,
CHN,1982,,2.03448,,
CMR,1982,,2.98497,,
COD,1982,,2.79982,,
CRI,1982,,4.88507,,
CYP,1982,,3.73178,,
DOM,1982,,1.53891,,
EGY,1982,,5.6083,,
ETH,1982,,2.06093,,
FIN,1982,,4.77929,,
FRA,1982,,4.85203,,
GBR,1982,,5.1887,1.0,
GHA,1982,,1.90454,,
GRC,1982,,1.68684,,
HKG,1982,,1.66983,,
HTI,1982,,1.07954,,
HUN,1982,,4.43565,,
IRL,1982,,5.38953,,
IRN,1982,,5.80205,,
ISR,1982,,6.37712,,
JOR,1982,,5.08854,,
JPN,1982,,4.93976,,
KEN,1982,,5.67812,,
KOR,1982,,6.32967,,
KWT,1982,,3.03351,,
LCA,1982,,5.53879,,
LKA,1982,,2.5585,,
LUX,1982,,5.27562,,
MAR,1982,,6.12268,,
MDG,1982,,2.32179,,
MLI,1982,,3.27885,,
MLT,1982,,2.85408,,
MUS,1982,,4.54262,,
MYS,1982,,7.03278,,
NLD,1982,,5.69501,,
NOR,1982,,5.67885,,
NZL,1982,,4.5327,,
PAK,1982,,2.01367,,
PAN,1982,,3.41851,,
PHL,1982,,1.82588,,
PRT,1982,,3.3291,,
SAU,1982,,4.14255,,
SGP,1982,,3.26776,,
SWE,1982,,,3.0,
SWE,1982,,,3.0,
SWE,1982,,,3.0,
SWZ,1982,,6.75364,,
SYR,1982,,5.89761,,
THA,1982,,3.27388,,
TTO,1982,,5.4574,,
TUN,1982,,5.28605,,
TUR,1982,,1.75491,,
UGA,1982,,2.51552,,
USA,1982,,,1.0,
VEN,1982,,5.00895,,
ZMB,1982,,5.15487,,
ARG,1983,,1.6175,,
AUS,1983,,5.36459,,
AUT,1983,,5.30378,,
BFA,1983,,1.75448,,
BGD,1983,,1.03267,,
BWA,1983,,5.55227,,
CAN,1983,,6.85547,,
CHE,1983,,4.36718,,
CHN,1983,,2.07692,,
CMR,1983,,3.49689,,
COD,1983,,1.29945,,
CRI,1983,,4.95778,,
DOM,1983,,1.46383,,
EGY,1983,,5.22149,,
ETH,1983,,2.24603,,
FIN,1983,,4.85561,,
FJI,1983,,6.48669,,
FRA,1983,,4.85234,,
GBR,1983,,5.0615,,
GRC,1983,,1.68868,,
GUY,1983,,8.25347,,
HKG,1983,,2.5786,,
HTI,1983,,1.02221,,
HUN,1983,,5.2067,,
IRL,1983,,5.44654,,
IRN,1983,,4.18053,,
ISR,1983,,6.71024,,
ITA,1983,,4.48806,,
JOR,1983,,4.92796,,
JPN,1983,,4.72346,,
KEN,1983,,5.4383,,
KOR,1983,,4.31538,,
KWT,1983,,5.09027,,
LKA,1983,,2.39061,,
LSO,1983,,10.09694,,
LUX,1983,,3.31967,,
MAR,1983,,6.17467,,
MDG,1983,,1.98901,,
MLT,1983,,3.31469,,
MUS,1983,,4.39456,,
NLD,1983,,5.50079,,
NOR,1983,,5.6463,,
PAK,1983,,1.99577,,
PAN,1983,,3.55091,,
PHL,1983,,1.48303,,
PRT,1983,,3.23281,,
SAU,1983,,5.97797,,
SGP,1983,,3.94772,,
THA,1983,,3.46387,,
TTO,1983,,5.7666,,
TUN,1983,,5.45763,,
TUR,1983,,2.6476,,
UGA,1983,,1.68909,,
USA,1983,,,4.0,
USA,1983,,,4.0,
USA,1983,,,4.0,
USA,1983,,,4.0,
VEN,1983,,6.05982,,
ZMB,1983,,5.38802,,
ZWE,1983,,4.14548,,
ARG,1984,,2.56972,,
AUT,1984,,5.29447,,
BGD,1984,,1.22303,,
BWA,1984,,5.55166,,
CAN,1984,,6.61841,,
CHE,1984,,4.22712,,
CHN,1984,,1.99863,,
CMR,1984,,3.24637,,
COD,1984,,0.70414,,
COL,1984,,3.00429,,
CYP,1984,,3.60191,,
DNK,1984,,,3.0,
DNK,1984,,,3.0,
DNK,1984,,,3.0,
DOM,1984,,1.33455,,
ECU,1984,,4.20342,,
ETH,1984,,2.06062,,
FIN,1984,,4.69892,,
FRA,1984,,4.86754,,
GBR,1984,,4.89906,,
GIN,1984,,0.33494,,
GRC,1984,,1.81003,,
GUY,1984,,7.22748,,
HKG,1984,,2.58169,,
HTI,1984,,0.98619,,
HUN,1984,,4.77393,,
IRL,1984,,5.2817,,
IRN,1984,,3.80161,,
ISR,1984,,6.6991,,
ITA,1984,,4.77457,,
JOR,1984,,5.93695,,
KEN,1984,,4.58096,,
KOR,1984,,4.00532,,
KWT,1984,,5.14888,,
LKA,1984,,2.16526,,
LSO,1984,,6.42841,,
MAR,1984,,5.19013,,
MDG,1984,,2.20452,,
MLT,1984,,3.07872,,
MUS,1984,,4.03252,,
MYS,1984,,5.6663,,
NLD,1984,,5.09011,2.0,
NLD,1984,,5.09011,2.0,
NOR,1984,,5.42937,,
NZL,1984,,4.04568,,
PAK,1984,,2.06985,,
PAN,1984,,3.46871,,
PRT,1984,,3.14254,,
SAU,1984,,6.10957,,
SYC,1984,,11.30569,,
SYR,1984,,6.13389,,
TGO,1984,,3.81927,,
THA,1984,,3.43722,,
TON,1984,,10.34651,,
TTO,1984,,5.87391,,
TUN,1984,,5.51745,,
TUR,1984,,2.02923,,
UGA,1984,,2.42836,,
URY,1984,,2.37339,,
USA,1984,,,1.0,
VEN,1984,,4.06373,,
ZMB,1984,,4.98856,,
ZWE,1984,,5.7915,,
AFG,1985,4.8,,,
AFR,1985,2.0668306,,,
AGO,1985,,4.09022,,
ALB,1985,6.0,,,
AMN,1985,29.378225,,,
AMS,1985,7.549007,,,
ARG,1985,10.3,1.36186,,
ASI,1985,3.8785753,,,
AUS,1985,25.7,5.39764,,
AUT,1985,4.7,5.29721,,
BEL,1985,16.4,,,
BEN,1985,0.7,,,
BFA,1985,,1.76396,,
BGD,1985,1.8,1.27118,,
BGR,1985,15.7,,,
BLZ,1985,4.3,,,
BMU,1985,,3.03449,,
BOL,1985,9.1,,,
BRA,1985,5.8,,,
BRB,1985,4.4,,,
BWA,1985,,5.65072,,
CAN,1985,21.4,6.18943,,
CHE,1985,14.5,4.17463,,
CHL,1985,10.0,,,
CHN,1985,1.5,2.00814,,
CIV,1985,2.1,,,
CMR,1985,0.4,,,
COD,1985,0.6,0.8257,,
COK,1985,,6.70079,,
COL,1985,6.3,2.71527,,
CRI,1985,10.2,,,
CUB,1985,6.2,,,
CYP,1985,13.5,3.58696,,
CZE,1985,10.8,,,
DEU,1985,11.2,,1.0,
DNK,1985,19.1,,,
DOM,1985,5.3,1.21019,,
DZA,1985,2.1,,,
ECU,1985,10.4,5.23335,,
EGY,1985,4.9,,,
ESP,1985,9.0,,,
ETH,1985,,2.28066,,
EUR,1985,13.869863,,,
FIN,1985,15.5,5.04542,,
FJI,1985,4.6,,,
FRA,1985,10.9,4.85157,,
GBR,1985,12.2,4.59409,,
GHA,1985,1.8,,,
GMB,1985,0.9,4.29515,,
GRC,1985,10.5,,,
GTM,1985,2.6,,,
GUY,1985,1.8,,,
HKG,1985,8.3,2.55897,,
HND,1985,3.7,,,
HTI,1985,0.8,0.96929,,
HUN,1985,9.7,4.54768,,
IDN,1985,1.4,,,
IND,1985,3.5,,,
IRL,1985,13.3,5.24837,,
IRN,1985,3.8,3.46019,,
IRQ,1985,5.2,,,
ISL,1985,11.7,,,
ISR,1985,,7.67375,,
ITA,1985,5.4,4.68981,,
JAM,1985,2.7,5.3919,,
JOR,1985,8.8,,,
JPN,1985,20.1,,,
KEN,1985,1.8,5.19977,,
KHM,1985,0.3,,,
KNA,1985,,3.96503,,
KOR,1985,12.5,3.98645,,
KWT,1985,12.7,5.00762,,
LBR,1985,2.0,,,
LBY,1985,3.2,,,
LKA,1985,2.5,2.57614,,
LSO,1985,0.5,7.08858,,
LUX,1985,11.8,,,
MAR,1985,3.2,5.10217,,
MDG,1985,,2.07146,,
MEX,1985,7.1,,,
MLI,1985,0.4,,,
MLT,1985,5.8,3.24834,,
MMR,1985,2.2,,,
MOZ,1985,0.1,,,
MUS,1985,3.8,3.91044,,
MWI,1985,0.4,,,
MYS,1985,4.6,6.11111,,
NER,1985,0.4,,,
NIC,1985,9.2,,,
NLD,1985,15.4,5.47288,,
NOR,1985,17.5,5.25567,,
NPL,1985,2.5,,,
NZL,1985,36.3,3.5463,,
OWID_WRL,1985,7.4145694,,,
PAK,1985,2.4,2.43543,,
PAN,1985,11.6,3.52146,,
PER,1985,12.3,,,
PHL,1985,18.2,,,
POL,1985,7.2,,,
PRT,1985,6.3,3.26249,,
PRY,1985,5.6,1.39585,,
REU,1985,0.8,,,
ROU,1985,6.0,,,
RUS,1985,26.0,,,
SDN,1985,0.8,,,
SEN,1985,1.5,,,
SLE,1985,0.4,,,
SLV,1985,5.3,,,
SRB,1985,6.8,,,
SWE,1985,19.6,,,
SWZ,1985,3.4,,,
SYC,1985,,9.61779,,
SYR,1985,4.1,6.07005,,
TGO,1985,1.8,,,
THA,1985,3.9,,,
TTO,1985,3.3,5.76775,,
TUN,1985,3.2,5.53972,,
TUR,1985,11.8,1.73811,,
TWN,1985,11.9,,,
UGA,1985,0.4,3.43196,,
URY,1985,9.0,2.56679,,
USA,1985,42.8,,4.0,
USA,1985,42.8,,4.0,
USA,1985,42.8,,4.0,
USA,1985,42.8,,4.0,
VEN,1985,9.8,,,
YEM,1985,0.2,,,
ZAF,1985,2.4,,,
ZMB,1985,0.4,4.14584,,
ZWE,1985,4.5,7.41926,,
AGO,1986,,5.72269,,
ARG,1986,,1.26155,,
AUS,1986,,5.2689,,
AUT,1986,,5.49996,,
BEL,1986,,4.85229,,
BGD,1986,,1.34349,,
BWA,1986,,5.18593,,
CAF,1986,,2.20775,,
CAN,1986,,6.02059,,
CHE,1986,,4.21008,,
CHN,1986,,2.06155,,
CMR,1986,,2.84834,,
COD,1986,,0.7225,,
CRI,1986,,4.42027,,
CYP,1986,,3.48897,,
DEU,1986,,,3.0,
DEU,1986,,,3.0,
DEU,1986,,,3.0,
DNK,1986,,5.83825,,
ECU,1986,,6.87238,,
ETH,1986,,2.0859,,
FIN,1986,,5.1004,,
FRA,1986,,4.70795,,
GBR,1986,,4.38084,,
GHA,1986,,3.35448,,
GMB,1986,,3.48473,,
GRC,1986,,1.83337,,
HUN,1986,,4.75104,,
IRL,1986,,5.30121,,
IRN,1986,,3.56991,,
ISR,1986,,5.86452,,
ITA,1986,,4.6549,,
JAM,1986,,4.60398,,
JOR,1986,,3.28436,,
KEN,1986,,6.01379,,
KOR,1986,,3.63594,,
KWT,1986,,5.40084,,
LCA,1986,,4.15468,,
LKA,1986,,2.80542,,
LUX,1986,,3.78982,,
MAR,1986,,5.25928,,
MLI,1986,,2.43537,,
MLT,1986,,3.10572,,
MUS,1986,,3.43729,,
MWI,1986,,2.19796,,
MYS,1986,,7.24336,,
NLD,1986,,5.56155,,
NOR,1986,,5.53984,,
NZL,1986,,3.43031,,
OMN,1986,,3.79283,,
PAK,1986,,2.67813,,
PAN,1986,,3.34574,,
PHL,1986,,1.51702,,
PRT,1986,,3.04925,,
SAU,1986,,6.25535,,
SYC,1986,,9.12957,,
SYR,1986,,5.62294,,
THA,1986,,3.40798,,
TUN,1986,,5.87949,,
TUR,1986,,1.50957,,
URY,1986,,3.10283,,
USA,1986,,,5.0,
USA,1986,,,5.0,
USA,1986,,,5.0,
USA,1986,,,5.0,
USA,1986,,,5.0,
VCT,1986,,4.42911,,
ZMB,1986,,3.33899,,
AGO,1987,,5.05851,,
ARG,1987,,1.2823,,
AUS,1987,,5.05775,,
AUT,1987,,5.37611,,
BEL,1987,,4.57713,,
BGD,1987,,1.51364,,
BRN,1987,,4.73773,,
BWA,1987,,6.11773,,
CAF,1987,,2.54805,,
CAN,1987,,6.29828,,
CHE,1987,,4.16636,,
CHL,1987,,2.82329,,
CHN,1987,,1.80425,,
CMR,1987,,2.93091,,
COD,1987,,0.8612,,
COK,1987,,5.93985,,
CYP,1987,,3.44871,,
DEU,1987,,,2.0,
DEU,1987,,,2.0,
DNK,1987,,6.07808,,
ESP,1987,,3.12818,,
FIN,1987,,5.20082,,
FRA,1987,,4.62344,,
GBR,1987,,4.37181,,
GHA,1987,,3.3067,,
GRC,1987,,1.83421,,
HUN,1987,,4.64594,,
IRL,1987,,5.52882,,
IRN,1987,,4.14092,,
ISR,1987,,5.28594,,
JOR,1987,,3.29667,,
JPN,1987,,5.48794,1.0,
KNA,1987,,2.64113,,
KOR,1987,,3.37424,,
LKA,1987,,2.64433,,
LUX,1987,,4.08302,,
MAR,1987,,5.16214,,
MLT,1987,,3.16532,,
MUS,1987,,3.01674,,
MWI,1987,,2.42225,,
MYS,1987,,6.326,,
NIC,1987,,5.35175,,
NLD,1987,,5.89792,,
NOR,1987,,5.78808,,
NZL,1987,,3.91739,,
OMN,1987,,3.65626,,
PAK,1987,,2.97746,,
PAN,1987,,3.87012,,
PRT,1987,,3.15798,,
RWA,1987,,3.50578,,
SWZ,1987,,5.8022,,
SYR,1987,,4.56184,,
TGO,1987,,3.34063,,
THA,1987,,3.11582,,
USA,1987,,,3.0,
USA,1987,,,3.0,
USA,1987,,,3.0,
VEN,1987,,3.92751,,
ZAF,1987,,4.75367,,
ZMB,1987,,2.66226,,
ZWE,1987,,11.64476,,
AUS,1988,,4.90723,,
AUT,1988,,5.19073,,
BEL,1988,,4.30072,,
BFA,1988,,1.42608,,
BRN,1988,,5.40903,,
BWA,1988,,6.15111,,
CAN,1988,,6.15023,,
CHE,1988,,4.23081,,
CHN,1988,,1.76418,,
CMR,1988,,2.71473,,
COD,1988,,0.81484,,
CRI,1988,,4.01323,,
CYP,1988,,3.37547,,
DEU,1988,,,3.0,
DEU,1988,,,3.0,
DEU,1988,,,3.0,
DNK,1988,,6.33533,,
EGY,1988,,4.52522,,
ESP,1988,,3.3283,,
FIN,1988,,5.06696,,
FRA,1988,,4.54472,,
GBR,1988,,4.26831,3.0,
GBR,1988,,4.26831,3.0,
GBR,1988,,4.26831,3.0,
GHA,1988,,3.18742,,
GRC,1988,,1.86894,,
HUN,1988,,4.49736,,
IRL,1988,,5.01616,,
IRN,1988,,3.6813,,
ISR,1988,,4.31535,,
ITA,1988,,4.59277,,
JAM,1988,,3.94086,,
JOR,1988,,4.0475,,
JPN,1988,,5.45284,,
KEN,1988,,6.60055,,
KOR,1988,,2.74737,,
LKA,1988,,2.82636,,
LSO,1988,,7.21664,,
LUX,1988,,4.01432,,
MAR,1988,,4.57782,,
MCO,1988,,0.88102,,
MLT,1988,,3.33824,,
MUS,1988,,3.08985,,
MWI,1988,,2.17925,,
NLD,1988,,5.47146,,
NOR,1988,,5.86597,,
NZL,1988,,4.42586,,
OMN,1988,,3.38989,,
PRT,1988,,3.38753,,
RWA,1988,,3.33534,,
SGP,1988,,3.65207,,
SWZ,1988,,5.51156,,
SYC,1988,,7.79334,,
SYR,1988,,3.61586,,
THA,1988,,2.75342,,
UGA,1988,,5.10365,,
USA,1988,,,3.0,
USA,1988,,,3.0,
USA,1988,,,3.0,
VEN,1988,,3.62941,,
ZAF,1988,,4.85424,,
ZWE,1988,,12.33729,,
ARG,1989,,1.04612,,
AUS,1989,,4.73916,,
AUT,1989,,5.01817,,
BRN,1989,,4.69012,,
CAN,1989,,6.07407,,
CHE,1989,,4.14316,,
CMR,1989,,2.64896,,
COL,1989,,2.70525,,
CRI,1989,,4.07785,,
CYP,1989,,3.37627,,
DMA,1989,,4.28991,,
DNK,1989,,5.83814,,
EGY,1989,,4.60006,,
ESP,1989,,3.55178,,
FIN,1989,,5.07261,,
FJI,1989,,4.8311,,
FRA,1989,,4.4564,,
GBR,1989,,4.12511,,
GMB,1989,,2.97409,,
GRC,1989,,2.01546,,
HUN,1989,,5.06344,,
IDN,1989,,0.87141,,
IRL,1989,,4.71302,,
IRN,1989,,3.99721,,
IRQ,1989,,3.5515,,
ISR,1989,,5.462,,
JAM,1989,,5.18398,,
JOR,1989,,5.64354,,
JPN,1989,,5.27435,,
KEN,1989,,6.03572,,
KNA,1989,,2.19796,,
KOR,1989,,3.06263,,
LKA,1989,,2.75516,,
LSO,1989,,6.20228,,
LUX,1989,,3.87238,,
MAR,1989,,4.75733,,
MCO,1989,,0.95754,,
MEX,1989,,2.28201,,
MLT,1989,,3.58874,,
MUS,1989,,3.46896,,
MWI,1989,,2.18262,,
NOR,1989,,6.29985,,
NZL,1989,,4.81824,,
OMN,1989,,2.97824,,
PAK,1989,,2.36382,,
PRT,1989,,3.47524,,
RWA,1989,,3.74663,,
SWZ,1989,,5.66129,,
SYC,1989,,7.73472,,
SYR,1989,,4.03414,,
THA,1989,,2.50243,,
TTO,1989,,4.19987,,
TZA,1989,,1.54891,,
USA,1989,,,7.0,
USA,1989,,,7.0,
USA,1989,,,7.0,
USA,1989,,,7.0,
USA,1989,,,7.0,
USA,1989,,,7.0,
USA,1989,,,7.0,
VCT,1989,,4.46869,,
ZAF,1989,,4.44185,,
ZWE,1989,,12.28423,,
AFG,1990,6.0,,,
AFR,1990,2.74479,,,
ALB,1990,6.6,,,
AMN,1990,34.08652,,,
AMS,1990,9.276807,,,
ARG,1990,13.5,1.06738,,
ASI,1990,4.940961,,,
AUS,1990,27.8,4.66689,,
AUT,1990,6.8,4.95725,,
BDI,1990,,3.35933,,
BEL,1990,20.7,,,
BEN,1990,1.3,,,
BGD,1990,2.5,1.51912,,
BGR,1990,17.4,4.45406,,
BLZ,1990,7.3,,,
BMU,1990,,3.1362,,
BOL,1990,11.5,,,
BRA,1990,6.3,,,
BRB,1990,4.2,,,
BRN,1990,,3.95996,,
BWA,1990,,5.73963,,
CAF,1990,,2.2442,,
CAN,1990,23.7,5.96922,,
CHE,1990,17.4,4.39194,,
CHL,1990,12.3,2.25016,,
CHN,1990,2.2,,,
CIV,1990,2.4,,,
CMR,1990,0.6,3.2871,,
COD,1990,0.8,,,
COL,1990,8.7,,,
CRI,1990,12.3,,,
CUB,1990,7.8,,,
CYP,1990,20.1,3.33924,,
CZE,1990,15.9,,,
DEU,1990,13.9,,,
DNK,1990,21.2,,,
DOM,1990,7.7,,,
DZA,1990,3.5,,,
ECU,1990,13.8,,,
EGY,1990,4.8,,,
ESP,1990,9.9,3.63359,,
EUR,1990,18.64401,,,
FIN,1990,17.4,5.3389,,
FJI,1990,6.2,,,
FRA,1990,13.6,4.51394,,
GBR,1990,16.9,4.05552,,
GHA,1990,2.6,,,
GMB,1990,1.5,2.82584,,
GRC,1990,12.5,2.04608,,
GTM,1990,2.9,,,
GUY,1990,1.5,,,
HKG,1990,11.8,2.46609,,
HND,1990,4.0,,,
HTI,1990,0.8,,,
HUN,1990,11.5,5.4319,,
IDN,1990,2.5,,,
IND,1990,4.6,,,
IRL,1990,16.8,4.60056,,
IRN,1990,5.0,3.77391,,
IRQ,1990,6.9,,,
ISL,1990,14.0,4.25863,,
ISR,1990,,5.18976,,
ITA,1990,6.7,,,
JAM,1990,3.7,4.77916,,
JOR,1990,12.1,,,
JPN,1990,24.3,,,
KEN,1990,2.5,,,
KHM,1990,0.3,,,
KOR,1990,17.2,3.03874,,
KWT,1990,12.9,,,
LBR,1990,2.6,,,
LBY,1990,3.0,,,
LKA,1990,5.0,2.41093,,
LSO,1990,0.8,,,
LUX,1990,13.0,,,
LVA,1990,,3.46597,,
MAR,1990,4.9,4.51049,,
MEX,1990,8.5,2.32498,,
MLI,1990,0.5,,,
MLT,1990,6.6,3.83142,,
MMR,1990,4.7,,,
MOZ,1990,0.2,,,
MUS,1990,2.1,3.12822,,
MWI,1990,0.4,2.24735,,
MYS,1990,7.9,,,
NER,1990,0.6,2.07437,,
NIC,1990,10.0,,,
NLD,1990,18.6,5.22879,,
NOR,1990,22.0,6.31037,,
NPL,1990,4.4,,,
NZL,1990,42.4,,,
OMN,1990,,2.83892,,
OWID_WRL,1990,9.113472,,,
PAK,1990,2.8,2.51681,,
PAN,1990,15.2,,,
PER,1990,16.4,,,
PHL,1990,18.7,,,
POL,1990,8.9,,,
PRT,1990,8.9,3.56972,,
PRY,1990,8.2,1.04071,,
REU,1990,1.0,,,
ROU,1990,7.7,,,
RUS,1990,37.8,,,
SDN,1990,0.7,,,
SEN,1990,1.6,,,
SLE,1990,0.6,,,
SLV,1990,7.0,,,
SRB,1990,8.2,,,
SWE,1990,22.5,5.21219,,
SWZ,1990,2.9,5.48457,,
SYR,1990,5.1,,,
TGO,1990,1.9,,,
THA,1990,5.2,,,
TTO,1990,3.8,3.65413,,
TUN,1990,4.1,5.79086,,
TUR,1990,11.6,,,
TUV,1990,,6.98569,,
TWN,1990,14.3,,,
TZA,1990,,1.47233,,
UGA,1990,0.6,,,
URY,1990,11.0,,,
USA,1990,50.2,,6.0,
USA,1990,50.2,,6.0,
USA,1990,50.2,,6.0,
USA,1990,50.2,,6.0,
USA,1990,50.2,,6.0,
USA,1990,50.2,,6.0,
VEN,1990,13.0,2.44671,,
YEM,1990,0.5,,,
ZAF,1990,5.4,4.69768,,
ZMB,1990,0.4,,,
ZWE,1990,5.4,12.45426,,
AUS,1991,,4.78484,,
AUT,1991,,5.10322,,
BDI,1991,,3.49366,,
BGD,1991,,1.42566,,
BGR,1991,,5.42962,,
BMU,1991,,3.15065,,
BRB,1991,,6.6387,,
BRN,1991,,3.66894,,
CAF,1991,,2.27631,,
CAN,1991,,6.85952,,
CHE,1991,,4.54507,1.0,
CMR,1991,,3.22023,,
CUB,1991,,7.14497,,
CYP,1991,,3.57539,,
DEU,1991,,,2.0,
DEU,1991,,,2.0,
DNK,1991,,5.59676,,
ESP,1991,,3.74235,,
FIN,1991,,6.33748,,
FRA,1991,,4.8413,1.0,
GBR,1991,,4.12248,,
GIN,1991,,1.38291,,
GMB,1991,,3.78061,,
GRC,1991,,1.93433,,
HTI,1991,,1.07399,,
HUN,1991,,5.8794,,
IRL,1991,,4.78267,,
IRN,1991,,3.74353,,
ISR,1991,,5.20182,,
JAM,1991,,4.38307,,
KEN,1991,,6.57067,,
KNA,1991,,1.99845,,
KOR,1991,,3.48925,,
LKA,1991,,2.91558,,
LVA,1991,,3.74338,,
MAR,1991,,4.30316,,
MEX,1991,,2.548,,
MLT,1991,,3.9203,,
MUS,1991,,3.46326,,
NER,1991,,2.30833,,
NLD,1991,,5.16165,,
NOR,1991,,6.37322,,
OMN,1991,,2.98794,,
PAK,1991,,2.56676,,
POL,1991,,3.89145,,
PRT,1991,,4.07133,,
SAU,1991,,5.77947,,
SLB,1991,,3.87719,,
SVN,1991,,4.07582,,
SWE,1991,,5.44381,,
THA,1991,,3.0886,,
TUN,1991,,6.02747,,
URY,1991,,2.47908,,
VCT,1991,,4.87377,,
ZAF,1991,,5.25961,,
ZMB,1991,,2.74057,,
AUS,1992,,4.68288,,
AUT,1992,,5.29698,,
AZE,1992,,6.05797,,
BDI,1992,,3.80585,,
BGD,1992,,1.63177,,
BGR,1992,,5.26046,,
BMU,1992,,3.47605,,
BRN,1992,,3.74769,,
BWA,1992,,6.84061,,
CAN,1992,,6.74663,,
CHN,1992,,1.65456,,
CIV,1992,,6.78114,,
CMR,1992,,2.751,,
COK,1992,,5.45542,,
CYP,1992,,3.7803,,
CZE,1992,,3.75176,,
EGY,1992,,4.05067,,
ESP,1992,,3.83716,,
EST,1992,,5.28141,,
FIN,1992,,6.5205,,
FRA,1992,,4.73539,1.0,
GAB,1992,,2.80552,,
GBR,1992,,4.33449,,
GIN,1992,,1.37601,,
GMB,1992,,1.16984,,
HKG,1992,,2.8282,,
HUN,1992,,6.07957,,
IRL,1992,,5.00563,,
IRN,1992,,3.64046,,
ISR,1992,,5.33986,,
JAM,1992,,3.33666,,
KEN,1992,,6.0759,,
KNA,1992,,2.30387,,
KOR,1992,,3.57789,,
KWT,1992,,14.19883,,
LAO,1992,,2.33457,,
LVA,1992,,4.16692,,
MCO,1992,,0.91361,,
MEX,1992,,3.00502,,
MKD,1992,,4.73345,,
MLT,1992,,4.3141,,
MYS,1992,,5.11143,,
NER,1992,,2.24298,,
NIC,1992,,2.98497,,
NOR,1992,,6.63614,,
OMN,1992,,3.12258,,
PAK,1992,,2.54968,,
POL,1992,,4.18793,,
PRT,1992,,4.33747,,
SAU,1992,,5.14464,,
SVK,1992,,5.35695,,
SVN,1992,,4.72461,,
SWE,1992,,5.2585,,
TGO,1992,,4.01865,,
THA,1992,,3.04541,,
TUN,1992,,5.75489,,
URY,1992,,2.41153,,
USA,1992,,,3.0,
USA,1992,,,3.0,
USA,1992,,,3.0,
VEN,1992,,4.31068,,
ZMB,1992,,2.0916,,
ZWE,1992,,22.32221,,
AUS,1993,,5.50569,,
AUT,1993,,5.252,,
BEL,1993,,5.37231,,
BGD,1993,,1.69262,,
BGR,1993,,4.95049,,
BRN,1993,,4.29403,,
CAN,1993,,7.67835,,
CHE,1993,,4.94459,,
CHL,1993,,2.38372,,
CHN,1993,,1.65785,,
CIV,1993,,6.50305,,
CUB,1993,,7.07477,,
CYP,1993,,4.09555,,
CZE,1993,,4.15868,,
DEU,1993,,4.40792,,
DNK,1993,,7.77282,,
DOM,1993,,0.77395,,
EGY,1993,,4.1977,,
ESP,1993,,4.24489,,
EST,1993,,5.69823,,
ETH,1993,,2.2969,,
FIN,1993,,7.48716,,
FRA,1993,,5.42959,,
GBR,1993,,5.4,2.0,
GBR,1993,,5.4,2.0,
GIN,1993,,1.43233,,
GTM,1993,,1.66575,,
HUN,1993,,5.91959,,
IRL,1993,,5.11556,,
IRN,1993,,4.31462,,
ISL,1993,,5.14158,,
ISR,1993,,5.69947,,
ITA,1993,,4.73389,,
JAM,1993,,3.21403,,
JPN,1993,,3.36711,,
KEN,1993,,6.02915,,
KOR,1993,,3.69698,,
LBN,1993,,1.66652,,
LSO,1993,,8.57703,,
LTU,1993,,3.94003,,
MAR,1993,,4.82497,,
MDG,1993,,1.77545,,
MKD,1993,,4.63057,,
MYS,1993,,4.65463,,
NER,1993,,2.06512,,
NLD,1993,,4.75661,,
NOR,1993,,7.67663,,
NZL,1993,,7.3,,
OMN,1993,,3.50822,,
PAK,1993,,2.38644,,
POL,1993,,4.18276,,
PRT,1993,,4.84095,,
SAU,1993,,5.99929,,
SVK,1993,,4.4496,,
SVN,1993,,4.96055,,
SWE,1993,,5.50703,,
TJK,1993,,8.18559,,
TUN,1993,,5.98377,,
TUR,1993,,3.36547,,
USA,1993,,5.5,4.0,
USA,1993,,5.5,4.0,
USA,1993,,5.5,4.0,
USA,1993,,5.5,4.0,
VEN,1993,,3.81783,,
ZAF,1993,,5.3889,,
ZMB,1993,,1.94208,,
ALB,1994,,3.44698,,
AUS,1994,,5.24491,,
BDI,1994,,4.56527,,
BEL,1994,,5.41104,,
BFA,1994,,3.4511,,
BGR,1994,,4.17066,,
CAN,1994,,6.6583,2.0,
CAN,1994,,6.6583,2.0,
CHE,1994,,4.90889,,
CHL,1994,,2.51182,,
CHN,1994,,1.98571,,
CIV,1994,,4.78869,,
COG,1994,,6.37312,,
CUB,1994,,5.61948,,
CYP,1994,,4.15997,,
CZE,1994,,4.64996,,
DEU,1994,,4.33664,,
DNK,1994,,7.47106,,
DOM,1994,,0.89337,,
EGY,1994,,4.58376,,
ESP,1994,,4.48468,,
EST,1994,,5.49429,,
FIN,1994,,6.85707,,
FRA,1994,,5.62643,,
GBR,1994,,4.85083,,
GEO,1994,,6.91566,,
GTM,1994,,1.43998,,
GUY,1994,,3.72445,,
HND,1994,,2.51264,,
HUN,1994,,5.83489,,
IDN,1994,,0.99855,,
IRL,1994,,5.18871,,
ISL,1994,,4.75558,,
