COUNTRYCODE,YEAR,MERCHANDISEEXPORTGDPSHARE
BEL,1958,29.33016
BEL,1959,30.85273
BEL,1960,32.30285
BEL,1961,31.54802
BEL,1962,32.52182
BEL,1963,33.83096
BEL,1964,34.86568
BEL,1965,36.65151
BEL,1966,36.614
BEL,1967,35.15999
BEL,1968,38.22448
BEL,1969,42.55499
BEL,1970,43.20208
BEL,1971,42.39406
BEL,1972,43.16197
BEL,1973,46.72037
BEL,1974,50.40801
BEL,1975,43.60576
BEL,1976,45.93899
BEL,1977,45.04054
BEL,1978,44.18944
BEL,1979,48.48622
BEL,1980,50.70571
BEL,1981,52.81245
BEL,1982,56.5415
BEL,1983,59.22362
BEL,1984,61.8227
BEL,1985,62.00646
BEL,1986,57.02241
BEL,1987,55.25179
BEL,1988,56.88334
BEL,1989,60.37586
BEL,1990,57.17673
BEL,1991,57.60139
BEL,1992,53.51253
BEL,1993,53.709
BEL,1994,59.25786
BEL,1995,60.96124
BEL,1996,62.10743
BEL,1997,67.48374
BEL,1998,68.48326
BEL,1999,67.09007
BEL,2000,78.43806
BEL,2001,79.07448
BEL,2002,82.47962
BEL,2003,78.44775
BEL,2004,83.01975
BEL,2005,86.29564
BEL,2006,89.49373
BEL,2007,91.37286
BEL,2008,91.26827
BEL,2009,76.59539
BEL,2010,82.38803
BEL,2011,87.63789
BEL,2012,86.66756
BEL,2013,86.76746
BEL,2014,86.17075
BLZ,1960,27.78522
BLZ,1961,43.38395
BLZ,1962,28.9099
BLZ,1963,54.81463
BLZ,1964,60.50628
BLZ,1965,48.91448
BLZ,1966,36.27921
BLZ,1967,44.97744
BLZ,1968,49.73037
BLZ,1969,52.87135
BLZ,1970,45.46007
BLZ,1971,52.31617
BLZ,1972,39.93188
BLZ,1973,42.57912
BLZ,1974,52.27369
BLZ,1975,59.10153
BLZ,1976,43.81883
BLZ,1977,46.068
BLZ,1978,76.99707
BLZ,1979,60.56456
BLZ,1980,57.25762
BLZ,1981,46.90513
BLZ,1982,51.29261
BLZ,1983,41.12593
BLZ,1984,44.19725
BLZ,1985,43.08821
BLZ,1986,40.64999
BLZ,1987,36.35841
BLZ,1988,39.79765
BLZ,1989,40.35455
BLZ,1990,31.72038
BLZ,1991,25.82039
BLZ,1992,28.79354
BLZ,1993,26.88071
BLZ,1994,32.4322
BLZ,1995,35.236
BLZ,1996,39.20947
BLZ,1997,39.44302
BLZ,1998,37.90802
BLZ,1999,51.43794
BLZ,2000,39.06207
BLZ,2001,31.39403
BLZ,2002,22.44564
BLZ,2003,32.17684
BLZ,2004,30.98065
BLZ,2005,29.43648
BLZ,2006,31.75867
BLZ,2007,34.01889
BLZ,2008,36.04512
BLZ,2009,29.58999
BLZ,2010,29.54373
BLZ,2011,34.88619
BLZ,2012,33.63608
BLZ,2013,30.88169
BLZ,2014,26.90706
BEN,1959,8.18786
BEN,1960,6.76406
BEN,1961,6.49218
BEN,1962,4.94851
BEN,1963,5.51338
BEN,1964,6.04109
BEN,1965,5.65695
BEN,1966,5.34785
BEN,1967,5.09369
BEN,1968,6.86497
BEN,1969,8.21168
BEN,1970,9.77946
BEN,1971,13.38305
BEN,1972,10.18761
BEN,1973,11.05326
BEN,1974,12.08301
BEN,1975,7.3274
BEN,1976,6.20253
BEN,1977,5.63189
BEN,1978,5.68427
BEN,1979,5.74802
BEN,1980,5.3372
BEN,1981,3.13654
BEN,1982,2.62618
BEN,1983,7.4258
BEN,1984,15.88713
BEN,1985,19.03008
BEN,1986,14.07078
BEN,1987,16.64093
BEN,1988,13.9485
BEN,1989,14.51114
BEN,1990,14.69414
BEN,1991,16.61265
BEN,1992,19.76034
BEN,1993,16.8824
BEN,1994,24.90495
BEN,1995,19.35817
BEN,1996,22.3623
BEN,1997,18.6924
BEN,1998,16.57779
BEN,1999,15.68897
BEN,2000,15.25775
BEN,2001,13.95411
BEN,2002,14.66654
BEN,2003,13.85273
BEN,2004,12.57497
BEN,2005,12.03726
BEN,2006,14.31244
BEN,2007,17.53669
BEN,2008,17.97691
BEN,2009,17.25651
BEN,2010,18.38688
BEN,2011,16.00673
BEN,2012,17.86352
BEN,2013,20.85437
BEN,2014,20.99307
BMU,1960,12.19416
BMU,1961,29.35575
BMU,1962,27.5093
BMU,1963,39.95158
BMU,1964,34.21135
BMU,1965,47.84017
BMU,1966,39.87378
BMU,1967,38.81292
BMU,1968,18.24
BMU,1969,18.23144
BMU,1970,21.66452
BMU,1971,43.38228
BMU,1972,15.19116
BMU,1973,12.78442
BMU,1974,11.33522
BMU,1975,10.47913
BMU,1976,12.17914
BMU,1977,11.38434
BMU,1978,16.61454
BMU,1979,17.00907
BMU,1980,15.30033
BMU,1981,11.66899
BMU,1982,7.38097
BMU,1983,6.45452
BMU,1984,6.56361
BMU,1985,12.62586
BMU,1986,6.71149
BMU,1987,35.17896
BMU,1988,46.70473
BMU,1989,44.89489
BMU,1990,45.22185
BMU,1991,43.76189
BMU,1992,32.52587
BMU,1993,19.58213
BMU,1994,5.38433
BMU,1995,8.65349
BMU,1996,11.99137
BMU,1997,10.61375
BMU,1998,5.72671
BMU,1999,24.46149
BMU,2000,23.0218
BMU,2001,38.63368
BMU,2002,24.02535
BMU,2003,33.51168
BMU,2004,34.12663
BMU,2005,36.45169
BMU,2006,11.61866
BMU,2007,8.438
BMU,2008,26.59049
BMU,2009,5.98461
BMU,2010,8.30328
BMU,2011,8.3911
BMU,2012,9.36521
BMU,2013,11.42587
BTN,1980,12.53195
BTN,1981,13.66198
BTN,1982,11.41443
BTN,1983,9.66266
BTN,1984,10.63421
BTN,1985,12.77454
BTN,1986,16.88386
BTN,1987,21.72347
BTN,1988,26.42186
BTN,1989,25.36692
BTN,1990,23.34989
BTN,1991,25.19538
BTN,1992,26.31638
BTN,1993,27.63141
BTN,1994,24.37209
BTN,1995,33.9874
BTN,1996,31.60348
BTN,1997,32.24357
BTN,1998,28.65063
BTN,1999,27.6826
BTN,2000,23.45396
BTN,2001,22.25205
BTN,2002,20.98575
BTN,2003,21.36277
BTN,2004,26.04307
BTN,2005,31.53129
BTN,2006,46.15266
BTN,2007,56.394
BTN,2008,41.43699
BTN,2009,39.20481
BTN,2010,40.44914
BTN,2011,37.06412
BTN,2012,29.34761
BTN,2013,30.22726
BTN,2014,28.33338
BOL,1949,37.7171
BOL,1950,33.23735
BOL,1951,51.6755
BOL,1952,46.66776
BOL,1953,39.11072
BOL,1954,30.28085
BOL,1955,29.87821
BOL,1956,30.40159
BOL,1957,27.70059
BOL,1958,18.99791
BOL,1959,24.15399
BOL,1960,18.03788
BOL,1961,15.52472
BOL,1962,14.26962
BOL,1963,14.94942
BOL,1964,17.74309
BOL,1965,18.59527
BOL,1966,19.38569
BOL,1967,20.19951
BOL,1968,18.72793
BOL,1969,20.4946
BOL,1970,22.38978
BOL,1971,19.01125
BOL,1972,18.89183
BOL,1973,26.46981
BOL,1974,39.79293
BOL,1975,30.25014
BOL,1976,31.51081
BOL,1977,32.42655
BOL,1978,30.98975
BOL,1979,31.62075
BOL,1980,33.71204
BOL,1981,26.58694
BOL,1982,28.513
BOL,1983,30.49666
BOL,1984,27.9226
BOL,1985,22.62308
BOL,1986,16.22514
BOL,1987,13.69875
BOL,1988,13.05681
BOL,1989,17.53413
BOL,1990,20.83213
BOL,1991,13.61246
BOL,1992,14.137
BOL,1993,14.01739
BOL,1994,18.77051
BOL,1995,17.42084
BOL,1996,16.47463
BOL,1997,16.05037
BOL,1998,15.59133
BOL,1999,16.96255
BOL,2000,17.56401
BOL,2001,16.61738
BOL,2002,17.3916
BOL,2003,20.74343
BOL,2004,25.69536
BOL,2005,26.06891
BOL,2006,35.69994
BOL,2007,36.54987
BOL,2008,41.57842
BOL,2009,31.13548
BOL,2010,35.37766
BOL,2011,37.72369
BOL,2012,43.62016
BOL,2013,39.81691
BOL,2014,39.03966
BIH,1994,7.24636
BIH,1995,8.14327
BIH,1996,12.0601
BIH,1997,15.65983
BIH,1998,14.69624
BIH,1999,16.02739
BIH,2000,19.41524
BIH,2001,17.95098
BIH,2002,15.1143
BIH,2003,16.00952
BIH,2004,17.88588
BIH,2005,21.38058
BIH,2006,25.82671
BIH,2007,26.31753
BIH,2008,26.28639
BIH,2009,22.46465
BIH,2010,27.98506
BIH,2011,31.40472
BIH,2012,29.99767
BIH,2013,31.32766
BIH,2014,31.81227
BWA,1960,24.85908
BWA,1961,26.81065
BWA,1962,26.15407
BWA,1963,29.65255
BWA,1964,28.40613
BWA,1965,31.306
BWA,1966,29.30267
BWA,1967,22.009
BWA,1968,15.83041
BWA,1969,23.7503
BWA,1970,26.62585
BWA,1971,33.41521
BWA,1972,35.27393
BWA,1973,34.94436
BWA,1974,39.47633
BWA,1975,39.91933
BWA,1976,45.80283
BWA,1977,41.26322
BWA,1978,39.40601
BWA,1979,54.95319
BWA,1980,47.31877
BWA,1981,36.97108
BWA,1982,44.73145
BWA,1983,54.17023
BWA,1984,53.19055
BWA,1985,65.30416
BWA,1986,61.89852
BWA,1987,80.75403
BWA,1988,55.39684
BWA,1989,60.21748
BWA,1990,47.06334
BWA,1991,46.89569
BWA,1992,42.0112
BWA,1993,42.78757
BWA,1994,44.09143
BWA,1995,45.27956
BWA,1996,50.477
BWA,1997,56.61112
BWA,1998,42.96039
BWA,1999,48.21072
BWA,2000,46.21368
BWA,2001,45.72276
BWA,2002,44.58657
BWA,2003,37.40889
BWA,2004,39.2197
BWA,2005,44.56032
BWA,2006,44.72257
BWA,2007,47.30245
BWA,2008,45.23385
BWA,2009,33.65802
BWA,2010,36.70417
BWA,2011,37.50522
BWA,2012,40.65875
BWA,2013,51.35128
BWA,2014,49.11778
BRA,1861,44.81482
BRA,1862,40.66667
BRA,1863,42.25807
BRA,1864,56.4
BRA,1865,41.31579
BRA,1866,39.0
BRA,1867,47.4359
BRA,1868,39.80393
BRA,1869,37.88461
BRA,1870,34.28571
BRA,1871,38.2
BRA,1872,42.15686
BRA,1873,35.84906
BRA,1874,36.49123
BRA,1875,34.71698
BRA,1876,34.38597
BRA,1877,34.44445
BRA,1878,37.77778
BRA,1879,39.64286
BRA,1880,37.25806
BRA,1881,36.20689
BRA,1882,34.5614
BRA,1883,31.44927
BRA,1884,41.85185
BRA,1885,30.95238
BRA,1886,23.09859
BRA,1887,37.87879
BRA,1888,37.03125
BRA,1889,38.78788
BRA,1890,37.90698
BRA,1891,36.56051
BRA,1892,40.0
BRA,1893,30.56277
BRA,1894,29.1635
BRA,1895,31.64875
BRA,1896,29.69072
BRA,1897,31.69279
BRA,1898,31.01227
BRA,1899,30.51118
BRA,1900,27.41936
BRA,1901,31.88889
BRA,1902,25.37931
BRA,1903,25.62069
BRA,1904,24.0625
BRA,1905,25.37037
BRA,1906,25.0
BRA,1907,23.27027
BRA,1908,19.08108
BRA,1909,24.21428
BRA,1910,19.5625
BRA,1911,18.25455
BRA,1912,19.64912
BRA,1913,17.224
BRA,1914,16.08511
BRA,1915,23.16218
BRA,1916,23.68517
BRA,1917,21.67591
BRA,1918,20.67455
BRA,1919,26.24963
BRA,1920,17.88174
BRA,1921,17.09722
BRA,1922,19.43403
BRA,1923,20.60646
BRA,1924,19.31777
BRA,1925,18.28166
BRA,1926,13.872
BRA,1927,14.57647
BRA,1928,14.17955
BRA,1929,15.44193
BRA,1930,13.21525
BRA,1931,18.87869
BRA,1932,14.09314
BRA,1933,14.84353
BRA,1934,13.83602
BRA,1935,13.68003
BRA,1936,13.23091
BRA,1937,12.12395
BRA,1938,11.32667
BRA,1939,12.47893
BRA,1940,10.33445
BRA,1941,13.18754
BRA,1942,12.92332
BRA,1943,13.02772
BRA,1944,12.18922
BRA,1945,10.89064
BRA,1946,12.31725
BRA,1947,11.38678
BRA,1948,12.22154
BRA,1949,8.84287
BRA,1950,9.36919
BRA,1951,10.31085
BRA,1952,7.53544
BRA,1953,14.62907
BRA,1954,17.05663
BRA,1955,14.26558
BRA,1956,11.58649
BRA,1957,10.01742
BRA,1958,12.33619
BRA,1959,10.63248
BRA,1960,8.87539
BRA,1961,9.53717
BRA,1962,6.92687
BRA,1963,6.28184
BRA,1964,7.51888
BRA,1965,7.97112
BRA,1966,6.98953
BRA,1967,5.99714
BRA,1968,6.23402
BRA,1969,6.4839
BRA,1970,6.92025
BRA,1971,6.28924
BRA,1972,6.88168
BRA,1973,7.93865
BRA,1974,7.56151
BRA,1975,7.00335
BRA,1976,6.61398
BRA,1977,6.8963
BRA,1978,6.30236
BRA,1979,7.00345
BRA,1980,8.5657
BRA,1981,8.85134
BRA,1982,7.84334
BRA,1983,11.12222
BRA,1984,13.42012
BRA,1985,12.62862
BRA,1986,9.54923
BRA,1987,10.02554
BRA,1988,11.16637
BRA,1989,8.80643
BRA,1990,7.80703
BRA,1991,6.02852
BRA,1992,9.9636
BRA,1993,8.94663
BRA,1994,8.25758
BRA,1995,6.22446
BRA,1996,5.8464
BRA,1997,6.13951
BRA,1998,6.23866
BRA,1999,8.67416
BRA,2000,9.16938
BRA,2001,11.3415
BRA,2002,12.71588
BRA,2003,14.55497
BRA,2004,16.11036
BRA,2005,14.71151
BRA,2006,13.46798
BRA,2007,12.70707
BRA,2008,13.261
BRA,2009,10.27478
BRA,2010,9.71055
BRA,2011,10.42254
BRA,2012,10.52594
BRA,2013,9.96214
BRA,2014,9.97679
IND,1870,6.50198
IND,1871,7.34719
IND,1872,6.22951
IND,1873,6.27089
IND,1874,6.44983
IND,1875,5.51225
IND,1876,5.96548
IND,1877,6.96948
IND,1878,5.56473
IND,1879,6.70287
IND,1880,7.04937
IND,1881,7.75492
IND,1882,8.02771
IND,1883,8.416
IND,1884,7.85844
IND,1885,7.63088
IND,1886,8.02543
IND,1887,8.13277
IND,1888,8.59395
IND,1889,9.13531
IND,1890,8.1342
IND,1891,8.83539
IND,1892,8.41831
IND,1893,8.54402
IND,1894,8.38105
IND,1895,8.98652
IND,1896,7.63614
IND,1897,7.19219
IND,1898,7.87259
IND,1899,8.61797
IND,1900,7.90892
IND,1901,9.09095
IND,1902,9.26131
IND,1903,10.97306
IND,1904,11.00577
IND,1905,10.16869
IND,1906,9.92984
IND,1907,9.40797
IND,1908,8.24341
IND,1909,10.08634
IND,1910,10.84584
IND,1911,11.39267
IND,1912,11.6549
IND,1913,11.33684
IND,1914,7.90582
IND,1915,8.12008
IND,1916,9.59559
IND,1917,8.69173
IND,1918,8.17807
IND,1919,9.29817
IND,1920,6.60218
IND,1921,6.46873
IND,1922,8.37086
IND,1923,10.29228
IND,1924,11.07891
IND,1925,10.26445
IND,1926,8.31238
IND,1927,8.86932
IND,1928,9.23086
IND,1929,8.82531
IND,1930,7.08399
IND,1931,6.01828
IND,1932,5.54635
IND,1933,6.39703
IND,1934,6.63908
IND,1935,7.2522
IND,1936,8.19491
IND,1937,7.31258
IND,1938,6.50243
IND,1939,7.6606
IND,1940,6.36741
IND,1941,7.04402
IND,1942,4.19678
IND,1943,3.17371
IND,1944,2.8802
IND,1945,3.33838
IND,1946,4.1598
BRN,1965,56.99743
BRN,1966,55.74036
BRN,1967,68.4814
BRN,1968,69.82372
BRN,1969,68.3699
BRN,1970,61.02856
BRN,1971,75.12029
BRN,1972,65.13217
BRN,1973,80.521
BRN,1974,92.42188
BRN,1975,95.40006
BRN,1976,105.06701
BRN,1977,98.89889
BRN,1978,95.01182
BRN,1979,94.62938
BRN,1980,93.09683
BRN,1981,91.64027
BRN,1982,88.77288
BRN,1983,87.58081
BRN,1984,84.14912
BRN,1985,83.27675
BRN,1986,82.865
BRN,1987,70.3826
BRN,1988,73.72329
BRN,1989,71.30701
BRN,1990,70.90066
BRN,1991,73.40325
BRN,1992,93.54285
BRN,1993,88.46395
BRN,1994,80.5013
BRN,1995,71.57258
BRN,1996,71.73426
BRN,1997,76.43459
BRN,1998,52.46167
BRN,1999,55.47326
BRN,2000,62.26206
BRN,2001,65.27523
BRN,2002,64.42741
BRN,2003,67.43931
BRN,2004,63.16125
BRN,2005,64.6618
BRN,2006,67.22412
BRN,2007,64.1278
BRN,2008,78.33169
BRN,2009,65.88849
BRN,2010,73.07378
BRN,2011,75.24786
BRN,2012,76.89644
BRN,2013,69.55429
BRN,2014,57.27456
BGR,1892,74.42036
BGR,1899,60.33467
BGR,1905,129.74974
BGR,1911,111.60732
BGR,1921,97.30567
BGR,1924,139.67955
BGR,1925,124.83999
BGR,1926,114.65306
BGR,1927,125.03773
BGR,1928,111.26786
BGR,1929,114.23215
BGR,1930,126.34694
BGR,1931,131.86667
BGR,1932,86.74359
BGR,1933,79.05555
BGR,1934,72.42857
BGR,1935,87.91892
BGR,1936,97.75001
BGR,1937,106.80851
BGR,1938,109.37255
BGR,1939,102.79661
BGR,1940,104.76119
BGR,1941,103.7528
BGR,1942,110.13934
BGR,1943,100.43828
BGR,1944,45.428
BGR,1948,29.93989
BGR,1949,5.3059
BGR,1950,2.16651
BGR,1951,1.35508
BGR,1952,23.20931
BGR,1953,24.47496
BGR,1954,28.26625
BGR,1955,28.14908
BGR,1956,36.14762
BGR,1957,36.39232
BGR,1958,24.48558
BGR,1959,25.2833
BGR,1960,28.95398
BGR,1961,31.67385
BGR,1962,24.15964
BGR,1963,23.90635
BGR,1964,24.54992
BGR,1965,29.21134
BGR,1966,28.55272
BGR,1967,29.97385
BGR,1968,30.74766
BGR,1969,31.09834
BGR,1970,30.25192
BGR,1971,34.57883
BGR,1972,34.48609
BGR,1973,33.73776
BGR,1974,32.28091
BGR,1975,35.97441
BGR,1976,39.20792
BGR,1977,44.24693
BGR,1978,46.13974
BGR,1979,49.77799
BGR,1980,37.95898
BGR,1981,42.18906
BGR,1982,47.04199
BGR,1983,59.46837
BGR,1984,63.81603
BGR,1985,66.67417
BGR,1986,56.10484
BGR,1987,41.48883
BGR,1988,53.50599
BGR,1989,53.05817
BGR,1990,43.29938
BGR,1991,34.35814
BGR,1992,34.29781
BGR,1993,33.05721
BGR,1994,41.29966
BGR,1995,39.99587
BGR,1996,47.28933
BGR,1997,42.36663
BGR,1998,29.01018
BGR,1999,31.11972
BGR,2000,39.05631
BGR,2001,38.35827
BGR,2002,35.3235
BGR,2003,35.40691
BGR,2004,37.904
BGR,2005,39.34925
BGR,2006,44.14296
BGR,2007,41.49469
BGR,2008,41.1474
BGR,2009,31.61415
BGR,2010,40.17087
BGR,2011,48.61208
BGR,2012,48.92409
BGR,2013,52.30542
BGR,2014,50.76921
BFA,1954,2.58076
BFA,1955,3.01282
BFA,1956,2.86246
BFA,1957,2.44414
BFA,1958,2.84887
BFA,1959,2.63146
BFA,1960,2.11837
BFA,1961,2.99788
BFA,1962,2.87169
BFA,1963,2.48705
BFA,1964,2.43711
BFA,1965,3.45222
BFA,1966,3.66453
BFA,1967,3.8602
BFA,1968,4.53911
BFA,1969,4.51329
BFA,1970,4.10969
BFA,1971,3.29221
BFA,1972,3.53701
BFA,1973,3.76975
BFA,1974,4.9404
BFA,1975,4.65056
BFA,1976,5.43312
BFA,1977,4.83617
BFA,1978,2.95476
BFA,1979,4.3659
BFA,1980,4.67828
BFA,1981,4.12784
BFA,1982,3.55731
BFA,1983,3.76188
BFA,1984,5.4758
BFA,1985,4.46711
BFA,1986,4.06492
BFA,1987,6.54193
BFA,1988,5.38348
BFA,1989,4.87889
BFA,1990,5.04618
BFA,1991,5.35102
BFA,1992,6.30838
BFA,1993,5.47609
BFA,1994,5.83432
BFA,1995,11.59899
BFA,1996,9.00814
BFA,1997,9.4784
BFA,1998,11.37294
BFA,1999,8.45865
BFA,2000,7.93862
BFA,2001,7.92791
BFA,2002,7.69724
BFA,2003,7.62167
BFA,2004,9.90559
BFA,2005,8.56718
BFA,2006,10.06045
BFA,2007,9.20063
BFA,2008,8.28183
BFA,2009,10.75964
BFA,2010,17.71754
BFA,2011,22.37013
BFA,2012,19.54319
BFA,2013,19.44491
BFA,2014,19.41291
BDI,1960,3.57143
BDI,1961,3.94089
BDI,1962,4.21546
BDI,1963,3.86681
BDI,1964,13.30776
BDI,1965,10.69216
BDI,1966,6.67897
BDI,1967,8.16053
BDI,1968,7.80568
BDI,1969,6.58261
BDI,1970,7.00895
BDI,1971,5.93597
BDI,1972,5.73993
BDI,1973,5.21377
BDI,1974,4.2734
BDI,1975,6.102
BDI,1976,7.00683
BDI,1977,8.12806
BDI,1978,6.65787
BDI,1979,6.68131
BDI,1980,7.21235
BDI,1981,5.26223
BDI,1982,7.60265
BDI,1983,4.63271
BDI,1984,5.57598
BDI,1985,4.85831
BDI,1986,7.03572
BDI,1987,5.80334
BDI,1988,8.23449
BDI,1989,6.65511
BDI,1990,5.45958
BDI,1991,4.68419
BDI,1992,5.55689
BDI,1993,6.94295
BDI,1994,6.81218
BDI,1995,11.58416
BDI,1996,5.82293
BDI,1997,4.62235
BDI,1998,4.102
BDI,1999,4.30795
BDI,2000,3.16993
BDI,2001,2.19615
BDI,2002,1.87886
BDI,2003,2.67893
BDI,2004,2.64877
BDI,2005,3.81539
BDI,2006,2.30433
BDI,2007,2.97262
BDI,2008,2.16079
BDI,2009,2.34842
BDI,2010,2.49736
BDI,2011,2.65445
BDI,2012,2.72407
BDI,2013,1.89318
BDI,2014,1.44128
KHM,1960,10.60987
KHM,1961,9.87778
KHM,1962,8.24242
KHM,1963,12.03725
KHM,1964,9.50365
KHM,1965,10.02796
KHM,1966,7.28437
KHM,1967,8.50593
KHM,1968,8.22922
KHM,1969,5.03456
KHM,1970,5.34082
KHM,1971,1.31227
KHM,1972,1.16804
KHM,1973,2.24314
KHM,1974,3.26437
KHM,1975,0.81367
KHM,1981,1.66667
KHM,1987,2.22469
KHM,1988,2.32312
KHM,1989,3.54339
KHM,1990,6.00538
KHM,1991,11.20805
KHM,1992,13.24
KHM,1993,11.20878
KHM,1994,17.55369
KHM,1995,24.84595
KHM,1996,18.36487
KHM,1997,21.37414
KHM,1998,29.91579
KHM,1999,36.17695
KHM,2000,40.40671
KHM,2001,42.73044
KHM,2002,45.34508
KHM,2003,49.4546
KHM,2004,53.28415
KHM,2005,50.41152
KHM,2006,53.31751
KHM,2007,51.47181
KHM,2008,45.07233
KHM,2009,47.93185
KHM,2010,49.66575
KHM,2011,56.34534
KHM,2012,62.07768
KHM,2013,64.633
KHM,2014,69.84653
CMR,1957,20.79097
CMR,1958,30.16896
CMR,1960,16.93762
CMR,1961,20.60683
CMR,1962,19.63185
CMR,1963,20.75663
CMR,1964,22.12468
CMR,1965,20.50876
CMR,1966,19.87229
CMR,1967,18.71747
CMR,1968,17.94503
CMR,1969,20.21314
CMR,1970,20.3346
CMR,1971,17.93952
CMR,1972,17.20854
CMR,1973,20.95418
CMR,1974,23.2183
CMR,1975,16.92408
CMR,1976,17.68606
CMR,1977,22.09669
CMR,1978,21.52242
CMR,1979,21.75726
CMR,1980,26.89687
CMR,1981,25.93052
CMR,1982,26.5576
CMR,1983,25.88885
CMR,1984,30.60504
CMR,1985,31.87455
CMR,1986,18.22928
CMR,1987,16.39341
CMR,1988,14.64195
CMR,1989,18.17992
CMR,1990,21.00293
CMR,1991,15.54673
CMR,1992,16.14882
CMR,1993,12.38899
CMR,1994,20.64085
CMR,1995,25.59668
CMR,1996,23.64902
CMR,1997,23.83736
CMR,1998,21.72935
CMR,1999,18.67048
CMR,2000,23.98609
CMR,2001,22.18704
CMR,2002,19.09111
CMR,2003,19.958
CMR,2004,22.88148
CMR,2005,21.92075
CMR,2006,28.00081
CMR,2007,25.63228
CMR,2008,25.2451
CMR,2009,17.18114
CMR,2010,19.69031
CMR,2011,21.53183
CMR,2012,20.92895
CMR,2013,17.8374
CMR,2014,17.92148
CAN,1867,12.64917
CAN,1870,17.51524
CAN,1871,19.16801
CAN,1872,19.2661
CAN,1873,17.89549
CAN,1874,15.93286
CAN,1875,17.76511
CAN,1876,17.8908
CAN,1877,18.30021
CAN,1878,17.44931
CAN,1879,19.47085
CAN,1880,20.31958
CAN,1881,18.07248
CAN,1882,15.77708
CAN,1883,14.63799
CAN,1884,14.93996
CAN,1885,15.39423
CAN,1886,16.10312
CAN,1887,14.78316
CAN,1888,13.81378
CAN,1889,14.33987
CAN,1890,14.12993
CAN,1891,15.93435
CAN,1892,16.30258
CAN,1893,17.0342
CAN,1894,16.77426
CAN,1895,18.37219
CAN,1896,20.98938
CAN,1897,22.41072
CAN,1898,20.24641
CAN,1899,22.27765
CAN,1900,21.62515
CAN,1901,21.31806
CAN,1902,20.19993
CAN,1903,18.01937
CAN,1904,16.73608
CAN,1905,18.20286
CAN,1906,16.81868
CAN,1907,15.24785
CAN,1908,15.84823
CAN,1909,15.21911
CAN,1910,13.56307
CAN,1911,12.99119
CAN,1912,14.28104
CAN,1913,16.30107
CAN,1914,16.93936
CAN,1915,27.11783
CAN,1916,34.87137
CAN,1917,37.86708
CAN,1918,27.60175
CAN,1919,26.9734
CAN,1920,20.23889
CAN,1921,16.56392
CAN,1922,20.43505
CAN,1923,22.3658
CAN,1924,21.73291
CAN,1925,26.06031
CAN,1926,24.12035
CAN,1927,21.91219
CAN,1928,22.43207
CAN,1929,18.23736
CAN,1930,13.89761
CAN,1931,11.79901
CAN,1932,13.05716
CAN,1933,15.32073
CAN,1934,16.52809
CAN,1935,17.1588
CAN,1936,20.52223
CAN,1937,19.30929
CAN,1938,16.10395
CAN,1939,16.65184
CAN,1940,17.77149
CAN,1941,19.80198
CAN,1942,23.23429
CAN,1943,27.151
CAN,1944,29.39737
CAN,1945,27.53941
CAN,1946,19.68027
CAN,1947,20.87137
CAN,1948,21.27694
CAN,1949,19.04865
CAN,1950,17.96585
CAN,1951,28.88208
CAN,1952,18.67597
CAN,1953,16.99231
CAN,1954,15.79623
CAN,1955,16.41289
CAN,1956,15.99875
CAN,1957,15.23201
CAN,1958,14.67968
CAN,1959,14.58561
CAN,1960,14.2037
CAN,1961,15.06994
CAN,1962,15.18465
CAN,1963,15.22578
CAN,1964,16.44807
CAN,1965,15.72157
CAN,1966,16.58177
CAN,1967,17.41034
CAN,1968,18.98262
CAN,1969,19.29249
CAN,1970,19.66441
CAN,1971,19.30946
CAN,1972,18.96731
CAN,1973,20.27091
CAN,1974,21.85038
CAN,1975,19.60134
CAN,1976,19.65291
CAN,1977,20.58213
CAN,1978,22.18029
CAN,1979,23.98371
CAN,1980,24.73224
CAN,1981,23.75044
CAN,1982,22.72377
CAN,1983,22.53622
CAN,1984,25.40863
CAN,1985,24.8883
CAN,1986,23.76852
CAN,1987,22.74614
CAN,1988,22.94668
CAN,1989,21.74776
CAN,1990,21.79632
CAN,1991,21.18192
CAN,1992,23.09142
CAN,1993,25.35136
CAN,1994,29.34195
CAN,1995,32.59319
CAN,1996,33.0337
CAN,1997,33.48342
CAN,1998,35.09201
CAN,1999,35.87035
CAN,2000,37.83961
CAN,2001,36.41802
CAN,2002,34.33316
CAN,2003,31.07458
CAN,2004,31.36967
CAN,2005,31.00712
CAN,2006,29.51836
CAN,2007,28.68939
CAN,2008,29.50163
CAN,2009,23.13569
CAN,2010,24.01633
CAN,2011,25.23247
CAN,2012,24.95493
CAN,2013,24.94341
CAN,2014,26.608
CPV,1975,3.19533
CPV,1976,2.46629
CPV,1977,4.22985
CPV,1978,5.37161
CPV,1979,3.90099
CPV,1980,3.56039
CPV,1981,5.02458
CPV,1982,4.18593
CPV,1983,2.92343
CPV,1984,2.53584
CPV,1985,4.59145
CPV,1986,3.63434
CPV,1987,4.77245
CPV,1988,3.48077
CPV,1989,3.35504
CPV,1990,2.72561
CPV,1991,1.923
CPV,1992,3.39671
CPV,1993,2.71104
CPV,1994,1.77102
CPV,1995,2.95311
CPV,1996,3.61241
CPV,1997,5.45598
CPV,1998,3.70248
CPV,1999,3.57241
CPV,2000,3.75476
CPV,2001,3.04956
CPV,2002,3.93106
CPV,2003,3.92237
CPV,2004,2.44625
CPV,2005,2.91275
