COUNTRYCODE,YEAR,POPULATION,GDPVALUE,PERCAPITAGDP
PAN,1929,506000.0,,
PAN,1930,515000.0,,
PAN,1931,527000.0,,
PAN,1932,543000.0,,
PAN,1933,559000.0,,
PAN,1934,576000.0,,
PAN,1935,592000.0,,
PAN,1936,608000.0,,
PAN,1937,623000.0,,
PAN,1938,640000.0,,
PAN,1939,656000.0,,
PAN,1940,697000.0,,
PAN,1941,720000.0,,
PAN,1942,773000.0,,
PAN,1943,795000.0,,
PAN,1944,784000.0,,
PAN,1945,791000.0,1671000000.0,2112.5158027812895
PAN,1946,788000.0,1698000000.0,2154.8223350253807
PAN,1947,804000.0,1769000000.0,2200.2487562189053
PAN,1948,822000.0,1664000000.0,2024.330900243309
PAN,1949,838000.0,1702000000.0,2031.0262529832937
PAN,1950,892502.0,1710000000.0,1915.9620930821443
PAN,1951,915560.0,1695000000.0,1851.325964437066
PAN,1952,940080.0,1787000000.0,1900.9020508892859
PAN,1953,962188.0,1895000000.0,1969.4695839066794
PAN,1954,985066.0,1963000000.0,1992.7598759880048
PAN,1955,1010655.0,2077000000.0,2055.1028788261083
PAN,1956,1036550.0,2185000000.0,2107.954271381024
PAN,1957,1063506.0,2414000000.0,2269.850851805255
PAN,1958,1085241.0,2432000000.0,2240.976889004378
PAN,1959,1115146.0,2589000000.0,2321.6690908634387
PAN,1960,1147610.0,2744000000.0,2391.056195048841
PAN,1961,1181175.0,3040000000.0,2573.708383601075
PAN,1962,1215725.0,3295000000.0,2710.316889099098
PAN,1963,1251278.0,3606000000.0,2881.8535928866327
PAN,1964,1287993.0,3761000000.0,2920.0469257208697
PAN,1965,1325975.0,4091000000.0,3085.2768717358927
PAN,1966,1365169.0,4395000000.0,3219.3816296736886
PAN,1967,1405486.0,4762000000.0,3388.151856368544
PAN,1968,1446758.0,5109000000.0,3531.3438736817075
PAN,1969,1488794.0,5507000000.0,3698.96708342457
PAN,1970,1531038.0,5839000000.0,3813.7524999379507
PAN,1971,1574000.0,6312000000.0,4010.1651842439646
PAN,1972,1617000.0,6645000000.0,4109.461966604823
PAN,1973,1660000.0,7052000000.0,4248.192771084337
PAN,1974,1707000.0,7221000000.0,4230.228471001757
PAN,1975,1749000.0,7338000000.0,4195.540308747856
PAN,1976,1792000.0,7458000000.0,4161.830357142857
PAN,1977,1842000.0,7546000000.0,4096.634093376764
PAN,1978,1875000.0,8285000000.0,4418.666666666667
PAN,1979,1918000.0,8651000000.0,4510.427528675704
PAN,1980,1960000.0,9961000000.0,5082.142857142857
PAN,1981,1999000.0,10367000000.0,5186.093046523261
PAN,1982,2040000.0,10939000000.0,5362.254901960784
PAN,1983,2081000.0,11013000000.0,5292.16722729457
PAN,1984,2123000.0,10963000000.0,5163.918982571832
PAN,1985,2168000.0,11480000000.0,5295.202952029521
PAN,1986,2212000.0,11857000000.0,5360.307414104883
PAN,1987,2257000.0,12150000000.0,5383.252104563579
PAN,1988,2302000.0,10256000000.0,4455.256298870548
PAN,1989,2347000.0,10215000000.0,4352.364720920324
PAN,1990,2393000.0,10688000000.0,4466.360217300459
PAN,1991,2441000.0,11650000000.0,4772.634166325276
PAN,1992,2489000.0,12605000000.0,5064.28284451587
PAN,1993,2538000.0,13273000000.0,5229.708431836092
PAN,1994,2588000.0,13685000000.0,5287.867078825348
PAN,1995,2638000.0,13945000000.0,5286.20166793025
PAN,1996,2690000.0,14280000000.0,5308.550185873606
PAN,1997,2744000.0,14908000000.0,5432.944606413995
PAN,1998,2797000.0,15504000000.0,5543.081873435824
PAN,1999,2848000.0,16000000000.0,5617.977528089888
PAN,2000,2900000.0,16400000000.0,5655.172413793103
PAN,2001,2952000.0,16493000000.0,5587.059620596206
PAN,2002,3003000.0,16861000000.0,5614.718614718615
PAN,2003,3054000.0,17502000000.0,5730.844793713163
PAN,2004,3104000.0,18219000000,5869.523195876289
PAN,2005,3155000.0,18748000000,5942.313787638668
PAN,2006,3206000.0,19554000000,6099.1890205864
PAN,2007,3258000.0,20884000000,6410.067526089626
PAN,2008,3310000.0,22094000000,6674.924471299094
PAN,2009,3360000,,
PAN,2030,4323000.0,,
PER,1,,,
PER,1000,3000000.0,,
PER,1500,4000000.0,,
PER,1600,1300000.0,,
PER,1700,1300000.0,,
PER,1820,1317000.0,,
PER,1821,,,
PER,1822,,,
PER,1823,,,
PER,1824,,,
PER,1825,,,
PER,1826,,,
PER,1827,,,
PER,1828,,,
PER,1829,,,
PER,1830,,,
PER,1831,,,
PER,1832,,,
PER,1833,,,
PER,1834,,,
PER,1835,,,
PER,1836,,,
PER,1837,,,
PER,1838,,,
PER,1839,,,
PER,1840,,,
PER,1841,,,
PER,1842,,,
PER,1843,,,
PER,1844,,,
PER,1845,,,
PER,1846,,,
PER,1847,,,
PER,1848,,,
PER,1849,,,
PER,1850,2001000.0,,
PER,1851,,,
PER,1852,,,
PER,1853,,,
PER,1854,,,
PER,1855,,,
PER,1856,,,
PER,1857,,,
PER,1858,,,
PER,1859,,,
PER,1860,,,
PER,1861,,,
PER,1862,,,
PER,1863,,,
PER,1864,,,
PER,1865,,,
PER,1866,,,
PER,1867,,,
PER,1868,,,
PER,1869,,,
PER,1870,2606000.0,,
PER,1871,,,
PER,1872,,,
PER,1873,,,
PER,1874,,,
PER,1875,,,
PER,1876,,,
PER,1877,,,
PER,1878,,,
PER,1879,,,
PER,1880,,,
PER,1881,,,
PER,1882,,,
PER,1883,,,
PER,1884,,,
PER,1885,,,
PER,1886,,,
PER,1887,,,
PER,1888,,,
PER,1889,,,
PER,1890,3346000.0,,
PER,1891,,,
PER,1892,,,
PER,1893,,,
PER,1894,,,
PER,1895,,,
PER,1896,3470000.0,1934000000.0,557.3487031700288
PER,1897,3513000.0,2114000000.0,601.7648733276402
PER,1898,3558000.0,2251000000.0,632.6587970770096
PER,1899,3603000.0,2376000000.0,659.4504579517069
PER,1900,3648000.0,2502000000.0,685.8552631578947
PER,1901,3694000.0,2685000000.0,726.8543584190579
PER,1902,3741000.0,2832000000.0,757.0168404170008
PER,1903,3788000.0,3024000000.0,798.3104540654698
PER,1904,3836000.0,3126000000.0,814.9113660062565
PER,1905,3885000.0,3355000000.0,863.5778635778636
PER,1906,3934000.0,3623000000.0,920.9456024402643
PER,1907,3984000.0,3850000000.0,966.3654618473896
PER,1908,4034000.0,3923000000.0,972.4838869608329
PER,1909,4085000.0,3989000000.0,976.499388004896
PER,1910,4137000.0,4058000000.0,980.9040367416002
PER,1911,4189000.0,4145000000.0,989.4962998328957
PER,1912,4242000.0,4291000000.0,1011.5511551155116
PER,1913,4295000.0,4434000000.0,1032.363213038417
PER,1914,4350000.0,4407000000.0,1013.1034482758621
PER,1915,4405000.0,4787000000.0,1086.7196367763904
PER,1916,4460000.0,5283000000.0,1184.5291479820628
PER,1917,4517000.0,5478000000.0,1212.7518264334735
PER,1918,4574000.0,5511000000.0,1204.853519895059
PER,1919,4631000.0,5694000000.0,1229.5400561433817
PER,1920,4690000.0,5751000000.0,1226.226012793177
PER,1921,4764000.0,5989000000.0,1257.136859781696
PER,1922,4838000.0,6505000000.0,1344.5638693675073
PER,1923,4914000.0,6953000000.0,1414.936914936915
PER,1924,4992000.0,7608000000.0,1524.0384615384614
PER,1925,5070000.0,7809000000.0,1540.2366863905327
PER,1926,5150000.0,8602000000.0,1670.2912621359224
PER,1927,5230000.0,8754000000.0,1673.8049713193118
PER,1928,5312000.0,9319000000.0,1754.3298192771083
PER,1929,5396000.0,10293000000.0,1907.5240919199407
PER,1930,5480000.0,9113000000.0,1662.956204379562
PER,1931,5569000.0,8376000000.0,1504.04022266116
PER,1932,5660000.0,8055000000.0,1423.1448763250883
PER,1933,5752000.0,8961000000.0,1557.892906815021
PER,1934,5846000.0,10174000000.0,1740.3352719808415
PER,1935,5941000.0,11128000000.0,1873.08533916849
PER,1936,6038000.0,11662000000.0,1931.4342497515734
PER,1937,6137000.0,11820000000.0,1926.0224865569498
PER,1938,6237000.0,12006000000.0,1924.963924963925
PER,1939,6338000.0,12071000000.0,1904.5440201956453
PER,1940,6440000.0,12305000000.0,1910.7142857142858
PER,1941,6550000.0,12317000000.0,1880.4580152671756
PER,1942,6662000.0,12035000000.0,1806.5145601921345
PER,1943,6776000.0,12225000000.0,1804.1617473435656
PER,1944,6892000.0,13274000000.0,1926.0011607661056
PER,1945,7010000.0,13766000000.0,1963.7660485021397
PER,1946,7130000.0,14296000000.0,2005.0490883590464
PER,1947,7252000.0,14698000000.0,2026.7512410369552
PER,1948,7376000.0,15184000000.0,2058.5683297180044
PER,1949,7502000.0,16329000000.0,2176.6195681151694
PER,1950,7632500.0,17613000000.0,2307.631837536849
PER,1951,7826200.0,18984000000.0,2425.698295469065
PER,1952,8025700.0,19963000000.0,2487.384278006903
PER,1953,8232100.0,21227000000.0,2578.5644003352727
PER,1954,8447000.0,21817000000.0,2582.810465253936
PER,1955,8671500.0,23439000000.0,2702.992561840512
PER,1956,8904900.0,24500000000.0,2751.2942312659325
PER,1957,9146100.0,25696000000.0,2809.503504225845
PER,1958,9396700.0,25775000000.0,2742.984239147786
PER,1959,9657800.0,25907000000.0,2682.494978152374
PER,1960,9931000.0,29486000000.0,2969.086698217702
PER,1961,10217500.0,32105000000.0,3142.1580621482753
PER,1962,10516500.0,34500000000.0,3280.5591213806874
PER,1963,10825800.0,36098000000.0,3334.4417964492236
PER,1964,11143500.0,38614000000.0,3465.159061336205
PER,1965,11467300.0,41213000000.0,3593.958473223863
PER,1966,11796400.0,44689000000.0,3788.3591604218236
PER,1967,12132200.0,46473000000.0,3830.550106328613
